from_node,to_node,effect_size,evidence_tier,method,e_value,data_source,graph_version,is_demoted
PRDX6,rheumatoid arthritis,-0.07461543,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PRDX6,rheumatoid arthritis,-0.07461543,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PRDX6,rheumatoid arthritis,-0.1797,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
DNMT3B,rheumatoid arthritis,0.1638175,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
DNMT3B,rheumatoid arthritis,0.1638175,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
DNMT3B,rheumatoid arthritis,0.3371,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
GPR146,rheumatoid arthritis,0.14320892000000002,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
GPR146,rheumatoid arthritis,0.14320892000000002,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
GPR146,rheumatoid arthritis,0.3119,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
EPHB1,rheumatoid arthritis,0.057321,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
EPHB1,rheumatoid arthritis,0.057321,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
EPHB1,rheumatoid arthritis,0.1289,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
DGKQ,rheumatoid arthritis,0.15599007,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
DGKQ,rheumatoid arthritis,0.15599007,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
DGKQ,rheumatoid arthritis,0.2355,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HBS1L,rheumatoid arthritis,-1.0587885,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HBS1L,rheumatoid arthritis,-1.0587885,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
HBS1L,rheumatoid arthritis,-2.8222,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
DNLZ,rheumatoid arthritis,-1.34853719,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
DNLZ,rheumatoid arthritis,-1.34853719,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
DNLZ,rheumatoid arthritis,-2.404,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CCR3,rheumatoid arthritis,0.2701,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CCR3,rheumatoid arthritis,0.2701,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CCR3,rheumatoid arthritis,0.3516,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
KCNN2,rheumatoid arthritis,-0.25715892,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
KCNN2,rheumatoid arthritis,-0.25715892,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
KCNN2,rheumatoid arthritis,-0.6035,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
P2RY10,rheumatoid arthritis,-0.10916136,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
P2RY10,rheumatoid arthritis,-0.10916136,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
P2RY10,rheumatoid arthritis,-0.1865,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
MTOR,rheumatoid arthritis,0.7101972000000001,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
MTOR,rheumatoid arthritis,0.7101972000000001,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
MTOR,rheumatoid arthritis,1.0258,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
MYO10,rheumatoid arthritis,0.08467905,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
MYO10,rheumatoid arthritis,0.08467905,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
MYO10,rheumatoid arthritis,0.1738,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IL6ST,rheumatoid arthritis,0.108688,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IL6ST,rheumatoid arthritis,0.108688,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IL6ST,rheumatoid arthritis,0.2083,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ADCY3,rheumatoid arthritis,-0.17607695999999998,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ADCY3,rheumatoid arthritis,-0.17607695999999998,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ADCY3,rheumatoid arthritis,-0.4052,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PPP5C,rheumatoid arthritis,0.07897084,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PPP5C,rheumatoid arthritis,0.07897084,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PPP5C,rheumatoid arthritis,0.1286,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IP6K3,rheumatoid arthritis,0.10284623999999999,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IP6K3,rheumatoid arthritis,0.10284623999999999,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IP6K3,rheumatoid arthritis,0.2097,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FBXW8,rheumatoid arthritis,0.17909325,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FBXW8,rheumatoid arthritis,0.17909325,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FBXW8,rheumatoid arthritis,0.3745,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PPEF2,rheumatoid arthritis,-0.28458456,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PPEF2,rheumatoid arthritis,-0.28458456,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PPEF2,rheumatoid arthritis,-0.5382,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
DNAH17,rheumatoid arthritis,0.07251511000000001,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
DNAH17,rheumatoid arthritis,0.07251511000000001,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
DNAH17,rheumatoid arthritis,0.1146,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
WWOX,rheumatoid arthritis,-0.059095360000000006,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
WWOX,rheumatoid arthritis,-0.059095360000000006,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
WWOX,rheumatoid arthritis,-0.1572,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
EPHA4,rheumatoid arthritis,-0.05680134,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
EPHA4,rheumatoid arthritis,-0.05680134,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
EPHA4,rheumatoid arthritis,-0.1462,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PNPLA1,rheumatoid arthritis,-0.05854727999999999,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PNPLA1,rheumatoid arthritis,-0.05854727999999999,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PNPLA1,rheumatoid arthritis,-0.1046,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKAL1,rheumatoid arthritis,-0.07040271000000001,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKAL1,rheumatoid arthritis,-0.07040271000000001,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CDKAL1,rheumatoid arthritis,-0.1285,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
MPHOSPH8,rheumatoid arthritis,0.07897792,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
MPHOSPH8,rheumatoid arthritis,0.07897792,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
MPHOSPH8,rheumatoid arthritis,0.1416,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IQGAP1,rheumatoid arthritis,0.047728179999999995,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IQGAP1,rheumatoid arthritis,0.047728179999999995,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
IQGAP1,rheumatoid arthritis,0.0798,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SCAF8,rheumatoid arthritis,0.15163963000000003,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SCAF8,rheumatoid arthritis,0.15163963000000003,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SCAF8,rheumatoid arthritis,0.2951,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
NECAB2,rheumatoid arthritis,-0.26766764000000004,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
NECAB2,rheumatoid arthritis,-0.26766764000000004,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
NECAB2,rheumatoid arthritis,-0.5891,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZNRF1,rheumatoid arthritis,0.08037835,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZNRF1,rheumatoid arthritis,0.08037835,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZNRF1,rheumatoid arthritis,0.2622,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
MED13,rheumatoid arthritis,0.10131015000000002,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
MED13,rheumatoid arthritis,0.10131015000000002,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
MED13,rheumatoid arthritis,0.2206,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SMURF1,rheumatoid arthritis,0.11780271999999999,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SMURF1,rheumatoid arthritis,0.11780271999999999,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SMURF1,rheumatoid arthritis,0.256,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FRMD3,rheumatoid arthritis,-0.14350279999999999,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FRMD3,rheumatoid arthritis,-0.14350279999999999,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FRMD3,rheumatoid arthritis,-0.276,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
WDR1,rheumatoid arthritis,0.6446484,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
WDR1,rheumatoid arthritis,0.6446484,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
WDR1,rheumatoid arthritis,1.6404,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
USO1,rheumatoid arthritis,0.09236304000000001,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
USO1,rheumatoid arthritis,0.09236304000000001,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
USO1,rheumatoid arthritis,0.2104,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ITGA4,rheumatoid arthritis,-0.09414936,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ITGA4,rheumatoid arthritis,-0.09414936,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ITGA4,rheumatoid arthritis,-0.1343,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CHMP4B,rheumatoid arthritis,-1.00589375,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CHMP4B,rheumatoid arthritis,-1.00589375,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CHMP4B,rheumatoid arthritis,-2.4317,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CXCR2,rheumatoid arthritis,-0.0724,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CXCR2,rheumatoid arthritis,-0.0724,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CXCR2,rheumatoid arthritis,-0.0943,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
LACC1,rheumatoid arthritis,-0.14194406,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
LACC1,rheumatoid arthritis,-0.14194406,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
LACC1,rheumatoid arthritis,-0.2647,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TSPAN14,rheumatoid arthritis,-0.06728904,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TSPAN14,rheumatoid arthritis,-0.06728904,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TSPAN14,rheumatoid arthritis,-0.1066,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PUS10,rheumatoid arthritis,-0.10807162000000001,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PUS10,rheumatoid arthritis,-0.10807162000000001,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PUS10,rheumatoid arthritis,-0.1938,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
LOXHD1,rheumatoid arthritis,-0.20176285,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
LOXHD1,rheumatoid arthritis,-0.20176285,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
LOXHD1,rheumatoid arthritis,-0.3717,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
EDEM1,rheumatoid arthritis,0.37099174,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
EDEM1,rheumatoid arthritis,0.37099174,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
EDEM1,rheumatoid arthritis,0.5937,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
GCKR,rheumatoid arthritis,-0.11240236,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
GCKR,rheumatoid arthritis,-0.11240236,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
GCKR,rheumatoid arthritis,-0.2281,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
RASSF4,rheumatoid arthritis,-0.14558976,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
RASSF4,rheumatoid arthritis,-0.14558976,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
RASSF4,rheumatoid arthritis,-0.2219,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SUCLG2,rheumatoid arthritis,-0.06868224,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SUCLG2,rheumatoid arthritis,-0.06868224,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SUCLG2,rheumatoid arthritis,-0.1412,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FRY,rheumatoid arthritis,0.1303404,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FRY,rheumatoid arthritis,0.1303404,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
FRY,rheumatoid arthritis,0.3008,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
LRCH1,rheumatoid arthritis,0.08746002,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
LRCH1,rheumatoid arthritis,0.08746002,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
LRCH1,rheumatoid arthritis,0.1746,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
GNA12,rheumatoid arthritis,-0.08201621999999999,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
GNA12,rheumatoid arthritis,-0.08201621999999999,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
GNA12,rheumatoid arthritis,-0.1733,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TPCN2,rheumatoid arthritis,-0.06963112,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TPCN2,rheumatoid arthritis,-0.06963112,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TPCN2,rheumatoid arthritis,-0.1387,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PDZD8,rheumatoid arthritis,-0.13947703,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PDZD8,rheumatoid arthritis,-0.13947703,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PDZD8,rheumatoid arthritis,-0.3279,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
DENND3,rheumatoid arthritis,0.2927,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
DENND3,rheumatoid arthritis,0.2927,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
DENND3,rheumatoid arthritis,0.381,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ACTR3,rheumatoid arthritis,-1.4356018400000001,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ACTR3,rheumatoid arthritis,-1.4356018400000001,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ACTR3,rheumatoid arthritis,-2.4546,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CCR2,rheumatoid arthritis,0.0712,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CCR2,rheumatoid arthritis,0.0712,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CCR2,rheumatoid arthritis,0.0927,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TSPAN9,rheumatoid arthritis,-0.10760927999999999,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TSPAN9,rheumatoid arthritis,-0.10760927999999999,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TSPAN9,rheumatoid arthritis,-0.2222,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PHF19,rheumatoid arthritis,0.0574434,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PHF19,rheumatoid arthritis,0.0574434,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PHF19,rheumatoid arthritis,0.1101,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
KIAA0930,rheumatoid arthritis,-0.08950563,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
KIAA0930,rheumatoid arthritis,-0.08950563,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
KIAA0930,rheumatoid arthritis,-0.1948,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CCDC88B,rheumatoid arthritis,-0.0971,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CCDC88B,rheumatoid arthritis,-0.0971,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CCDC88B,rheumatoid arthritis,-0.1264,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ARHGAP26,rheumatoid arthritis,0.23,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ARHGAP26,rheumatoid arthritis,0.23,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ARHGAP26,rheumatoid arthritis,0.2994,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ADAMTS14,rheumatoid arthritis,0.08970239999999999,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ADAMTS14,rheumatoid arthritis,0.08970239999999999,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ADAMTS14,rheumatoid arthritis,0.2,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
NYAP2,rheumatoid arthritis,0.22452765,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
NYAP2,rheumatoid arthritis,0.22452765,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
NYAP2,rheumatoid arthritis,0.4706,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
KIF16B,rheumatoid arthritis,0.13870386,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
KIF16B,rheumatoid arthritis,0.13870386,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
KIF16B,rheumatoid arthritis,0.3101,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PDE8A,rheumatoid arthritis,-0.22620556000000003,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PDE8A,rheumatoid arthritis,-0.22620556000000003,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
PDE8A,rheumatoid arthritis,-0.4775,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TMEM268,rheumatoid arthritis,-0.1826,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TMEM268,rheumatoid arthritis,-0.1826,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
TMEM268,rheumatoid arthritis,-0.2377,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SLC39A11,rheumatoid arthritis,0.20550347999999996,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SLC39A11,rheumatoid arthritis,0.20550347999999996,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SLC39A11,rheumatoid arthritis,0.4163,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZHX2,rheumatoid arthritis,-0.059613389999999995,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZHX2,rheumatoid arthritis,-0.059613389999999995,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZHX2,rheumatoid arthritis,-0.1041,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZNF468,rheumatoid arthritis,-1.2757588800000002,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZNF468,rheumatoid arthritis,-1.2757588800000002,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZNF468,rheumatoid arthritis,-2.1662,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
DOCK4,rheumatoid arthritis,-0.14587416,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
DOCK4,rheumatoid arthritis,-0.14587416,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
DOCK4,rheumatoid arthritis,-0.389,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SORCS2,rheumatoid arthritis,0.11426,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SORCS2,rheumatoid arthritis,0.11426,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SORCS2,rheumatoid arthritis,0.302,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
UBE2L3,rheumatoid arthritis,0.8743581,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
UBE2L3,rheumatoid arthritis,0.8743581,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
UBE2L3,rheumatoid arthritis,2.0023,Tier1_Interventional,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SH3PXD2A,rheumatoid arthritis,-0.08644679999999999,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SH3PXD2A,rheumatoid arthritis,-0.08644679999999999,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SH3PXD2A,rheumatoid arthritis,-0.1927,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZNF697,rheumatoid arthritis,-0.16781856,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZNF697,rheumatoid arthritis,-0.16781856,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ZNF697,rheumatoid arthritis,-0.3717,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ICOSLG,rheumatoid arthritis,0.16145264,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ICOSLG,rheumatoid arthritis,0.16145264,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
ICOSLG,rheumatoid arthritis,0.3129,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
KCNMA1,rheumatoid arthritis,-0.3460347,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
KCNMA1,rheumatoid arthritis,-0.3460347,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
KCNMA1,rheumatoid arthritis,-0.7861,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SPAG1,rheumatoid arthritis,0.10023012,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SPAG1,rheumatoid arthritis,0.10023012,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
SPAG1,rheumatoid arthritis,0.2171,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CTIF,rheumatoid arthritis,0.12731268,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CTIF,rheumatoid arthritis,0.12731268,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
CTIF,rheumatoid arthritis,0.3695,Tier2_Convergent,ota_gamma,,Ota2026_composite_gamma,0.1.0,False
